Feature ID	Taxon	Confidence
6be53710b400e030cbfdfeb505a61308	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus	0.9506876615064709
955c39e9948e1a0479da6952820533ae	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Neisseria	0.9949943952836425
734c880ce386ca5c1cc485f83691db51	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus	0.9550279958408161
018c72519bb23681bef629eb4228b092	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Neisseria	0.9907773004034284
74dd312f0e4f67cf331b3716843078e6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Neisseria	0.9946747124227444
764aa4ffadaf26677b68010e33cb79c5	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.9877166684729337
08ba41abcac231024006031dbdbc6049	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Neisseria	0.989585077319298
20bfd93dae49a4ed41c47228821f55ff	d__Bacteria; p__Actinobacteriota; c__Actinobacteria	0.9997897693286658
2bc8614f30844d56934ae76d44e296a4	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.8074468730013977
10d649dd69f39bbcd12dcf503c4156c7	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales	0.7046563412853389
f426a4d6197f4f682a9d847c76a7385e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.9967374651861777
2dd1183e78eaa0ea9113bebf3fd4e665	d__Bacteria; p__Actinobacteriota; c__Actinobacteria	0.9997079625232809
e641956d26308e733af7500a423235d6	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae	0.9800841472339454
7e6bbdcdedc1a4ac7dc63fd682c108d9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9981717128480192
a59394e94a09460d9eb569f9886f8f51	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.9543934497473247
9186b78d0db5aa6bbb2801c8b7a38001	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.9935022044305035
2d2ed44eed06852f8b88cc9c180d173d	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.8831969408362398
768a4d418a67788b5b0206d6de5032cf	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter	0.9074696526758499
ea9aa864b2133d18ebcefb8be45bae42	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9979996251375203
44bfa161d3087f8a652af433b9b1081c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.9953524420393889
