"","Names","scores"
"1","p__Deinococcota",-2.27093549458759
"2","p__Actinobacteriota",-1.66065506015209
"3","p__Bacteroidota",-1.4317775861955
"4","p__Patescibacteria",-0.786333995607638
"5","p__Verrucomicrobiota",-0.644083839269289
"6","p__Firmicutes",-0.322891029353557
"7","p__Bdellovibrionota",0.66322700263897
