"","Names","scores"
"1","c__Deinococci",-2.1323828850256
"2","c__Actinobacteria",-1.57889996531813
"3","c__Bacteroidia",-1.56124828504695
"4","c__Bdellovibrionia",-0.46690140758233
"5","c__Parcubacteria",-0.44799940402823
"6","c__Gracilibacteria",-0.096636012070783
"7","c__ABY1",0.269265110927862
"8","c__Oligoflexia",0.290772088448098
"9","c__Saccharimonadia",0.518234605964217
